Model,Condition_Row,Condition_Col,dCor_Sq
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.005673846407485262
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.03676902449973715
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.13945612191305887
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05130432996366465
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.04586044056095252
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1702117295887944
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.03302770014530301
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.03937970064190731
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.16935537396345207
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.028249220834610695
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.01433620277957964
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05375127601717995
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0637582318782679
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.11331364437804262
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.00461295555877049
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.06164693087298343
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.013811151230645047
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.22157701746783395
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.059041809513910776
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.09946324932451941
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.22861014161001478
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.09388058893568743
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.10102555157564672
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.3638313575857662
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2134875785783057
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.08203263491186452
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.34932777977477825
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.12828258711489346
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0024812191341313924
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.16217938918723684
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.020455466161834135
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.4145428430479128
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.09239672783540624
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.023358570422474405
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.3854035101941004
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.18088741385328536
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.3401256553233963
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.10551598149516762
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.037983996364894364
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.007919396651501303
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.009709435825943911
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.40312220768046325
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.11077522555926608
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1290098076586525
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.23259960823105902
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.04804931653983474
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.03917246738551951
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2457029555506673
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.11509704641717443
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.025963370163870743
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.009261005432641092
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.01704921444597044
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.016008402400520535
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.08344139833082784
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0725992000907417
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.019996271768965308
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.021080464149346584
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0814080033985067
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.028899407578197072
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.032968967508766725
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07287133867618564
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.043461157082802626
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.12404401196515236
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.06588743584610382
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.04870159169101855
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07594011880845672
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.039574824144002894
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.017099149307866723
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.017323175582476393
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.015417053787864983
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.02284126979382134
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.007252177516415813
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.01428543041771923
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.012051637893568667
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0844728110369653
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05476348567215327
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.008427139681761118
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0378572817893048
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.06104475035472984
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05205552902818926
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2490927472571867
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.16981561434611958
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.08428425998168525
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.015194697023114358
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.018832278190721613
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.009423930286169946
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.004472124032495079
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.006891197481958213
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.028720352527665086
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.00255788480032341
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1480844043240726
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.028065323148224557
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.018659461451507535
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.6215332805099296
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.025755819377126253
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.007346015699541202
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.5890779861000188
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.34305986329680477
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.001223675880731629
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.66309468149548
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.43765115719201897
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.039560216257484924
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.42521930828892507
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.15631750904245595
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.17452020553691017
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.3355083431478484
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.45209158876219696
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.218175028068449
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.5377318474019227
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.31790298096400377
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.005299620963397742
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.18737920420092224
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07152167305623541
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.02684767270588689
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.37747332981102844
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.03932420117904534
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.41054211904922966
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.27016281700461986
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.06418244361516318
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.5323655696360902
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.424160972989225
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.026862050457088928
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2662635444856377
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.023883447786886225
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.016063523435364487
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2980837899652756
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.13179452775133074
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07988434206514741
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.3195548385944583
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2612558286070262
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.08691807412963606
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.28072063682875237
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.21291836975209852
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1140782304080358
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.4275230699566013
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0922000374566126
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05546774381623086
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.6443819416274028
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0018349528748331377
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.6428553701831693
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1450887413092902
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.009404390168261565
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.38292750656806573
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07278127550652372
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.01548123119747557
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1457478744327404
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.12012154197606391
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.00906087548453573
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.2475167507060324
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07460595666324384
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.34331998545128906
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.25855773747989064
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.27293333266833725
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.19267419646841497
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.005706984334849744
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.004456754128715417
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.004411032729809693
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.018477301892353457
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.018956859542046844
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07755070758418316
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.024376036292666946
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.02535853704374852
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.026765227305123658
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.019762028025632747
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.06144460171800309
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.021379033327593888
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05823449452094155
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.010217487679236798
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.007186816772994454
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.002998893118493389
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.035917288479208116
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.007476256780583442
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.12642150823989504
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.04885250989089574
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.025273540120305447
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.005570448266338847
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.07577990515861661
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.029791217918385973
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.009788735082930293
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.1055862596530326
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0165839593192332
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.03290351224950288
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.009181834802335162
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.0
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.02962859272832477
gpt-4.1,On Different Rubric Items,Human-LLM Correlations,0.05447463368545607
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.18825698957786607
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.10795601339516114
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.1224544809290198
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.36013126482296653
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.19755919454055376
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.2166622571597106
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.20527591190790934
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.28009430772414823
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.30229820418338865
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.2084343265186103
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.26492838947797215
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.25767584895578205
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.218784606207071
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.10584851613116036
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.12028589635203271
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.16344298879163124
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.13651108676360818
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.13367029174790196
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.10435217389018295
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.24081587873413215
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.17488826584334421
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.06983047860148854
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.17914517625462822
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.11477596398584222
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.2753379837464818
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.23295652673568287
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.2664262149875665
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.2615493457002979
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.3528768904878942
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.38442256514438594
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.12363036021699857
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.31166526154840457
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.3628343096200677
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.10560938462781787
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.26475479201611135
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.36845867035078583
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.3841838564496218
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.42775865254884704
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.40821339995152606
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.5872083140088457
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.5291680446945695
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.4707699638686757
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.3557244915038688
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.38693432429857627
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.317054566540294
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.2951756485957101
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.3012050720093364
gpt-4.1,On Different Rubric Items,Between-LLMs Correlations,0.32542396552993264
gpt-4.1,On Different Rubric Items,Within-LLM Correlations,0.7142624263418991
gpt-4.1,On Different Rubric Items,Within-LLM Correlations,0.3151063139614138
gpt-4.1,On Different Rubric Items,Within-LLM Correlations,0.27783226196268695
gpt-4.1,On Different Rubric Items,Within-LLM Correlations,0.5054148838418613
gpt-4.1,On Different Rubric Items,Within-LLM Correlations,0.41513389307408893
gpt-4.1,On Different Rubric Items,Within-LLM Correlations,0.7344254430628214
o3,On the Same Rubric Item,Human-LLM Correlations,0.23922223946577076
o3,On the Same Rubric Item,Human-LLM Correlations,0.018391579752216915
o3,On the Same Rubric Item,Human-LLM Correlations,0.06354101525384864
o3,On the Same Rubric Item,Human-LLM Correlations,0.1509471273501857
o3,On the Same Rubric Item,Human-LLM Correlations,0.016674322942388735
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0483949350719301
o3,On the Same Rubric Item,Human-LLM Correlations,0.046753892510902624
o3,On the Same Rubric Item,Human-LLM Correlations,0.017573825054353016
o3,On the Same Rubric Item,Human-LLM Correlations,0.11323409841527977
o3,On the Same Rubric Item,Human-LLM Correlations,0.13174447880026013
o3,On the Same Rubric Item,Human-LLM Correlations,0.1843901117557955
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.21826227491536854
o3,On the Same Rubric Item,Human-LLM Correlations,0.2263343026566392
o3,On the Same Rubric Item,Human-LLM Correlations,0.0022996567027901067
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.004082872246858947
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.06438872124751603
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.041102986471388
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.05568072564400584
o3,On the Same Rubric Item,Human-LLM Correlations,0.09748242881886245
o3,On the Same Rubric Item,Human-LLM Correlations,0.023870522771345645
o3,On the Same Rubric Item,Human-LLM Correlations,0.33463228733104844
o3,On the Same Rubric Item,Human-LLM Correlations,0.039396650774614766
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.11117025802490421
o3,On the Same Rubric Item,Human-LLM Correlations,0.018803703747941124
o3,On the Same Rubric Item,Human-LLM Correlations,0.0032945616177218265
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.21613044551343383
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.06153116021003609
o3,On the Same Rubric Item,Human-LLM Correlations,0.1986604410121085
o3,On the Same Rubric Item,Human-LLM Correlations,0.17177217327454372
o3,On the Same Rubric Item,Human-LLM Correlations,0.20406455837588763
o3,On the Same Rubric Item,Human-LLM Correlations,0.19183069614519818
o3,On the Same Rubric Item,Human-LLM Correlations,0.18622331552407917
o3,On the Same Rubric Item,Human-LLM Correlations,0.032839284057312325
o3,On the Same Rubric Item,Human-LLM Correlations,0.05122957205032687
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.06251486973925012
o3,On the Same Rubric Item,Human-LLM Correlations,0.08970948271535789
o3,On the Same Rubric Item,Human-LLM Correlations,0.05564370016761382
o3,On the Same Rubric Item,Human-LLM Correlations,0.1321154709135555
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.01972230676152535
o3,On the Same Rubric Item,Human-LLM Correlations,0.018708751156495302
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.16767690611167183
o3,On the Same Rubric Item,Human-LLM Correlations,0.06700946743103624
o3,On the Same Rubric Item,Human-LLM Correlations,0.17701455090782586
o3,On the Same Rubric Item,Human-LLM Correlations,0.024620706015135226
o3,On the Same Rubric Item,Human-LLM Correlations,0.20987692639527586
o3,On the Same Rubric Item,Human-LLM Correlations,0.0983213989826649
o3,On the Same Rubric Item,Human-LLM Correlations,0.2051286070928776
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.04860020405432798
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.057578903510743046
o3,On the Same Rubric Item,Human-LLM Correlations,0.05806532153730151
o3,On the Same Rubric Item,Human-LLM Correlations,0.1161088033992372
o3,On the Same Rubric Item,Human-LLM Correlations,0.1423088999867313
o3,On the Same Rubric Item,Human-LLM Correlations,0.00717326231192655
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.03647004016103161
o3,On the Same Rubric Item,Human-LLM Correlations,0.049904506210083376
o3,On the Same Rubric Item,Human-LLM Correlations,0.0056156199269755775
o3,On the Same Rubric Item,Human-LLM Correlations,0.020753502295311196
o3,On the Same Rubric Item,Human-LLM Correlations,0.0832144757517217
o3,On the Same Rubric Item,Human-LLM Correlations,0.019003857384678986
o3,On the Same Rubric Item,Human-LLM Correlations,0.20579060778131905
o3,On the Same Rubric Item,Human-LLM Correlations,0.047911452073371795
o3,On the Same Rubric Item,Human-LLM Correlations,0.2036745737513016
o3,On the Same Rubric Item,Human-LLM Correlations,0.41824638922947405
o3,On the Same Rubric Item,Human-LLM Correlations,0.028303711708245635
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
o3,On the Same Rubric Item,Human-LLM Correlations,0.0006910928574706332
o3,On the Same Rubric Item,Human-LLM Correlations,0.1453744872392955
o3,On the Same Rubric Item,Human-LLM Correlations,0.11431747513794024
o3,On the Same Rubric Item,Human-LLM Correlations,0.03369712979187003
o3,On the Same Rubric Item,Human-LLM Correlations,0.03462830718049785
o3,On the Same Rubric Item,Human-LLM Correlations,0.0
